,structure,exfoliation_en
305,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[6.462279684598962, -0.0022475307509317, -1.630305], [-3.429962319694897, 5.85053050532804, -0.216484], [0.0, 0.0, 27.199982]], 'a': 6.6647549217056685, 'b': 6.785293953142839, 'c': 27.199982, 'alpha': 91.82832533132867, 'beta': 104.15913554833391, 'gamma': 118.85722774751163, 'volume': 1028.1608287344209}, 'sites': [{'species': [{'element': 'Re', 'occu': 1}], 'abc': [0.9362699385878754, 0.6847686814754886, 0.1347636828796326], 'xyz': [3.7017074282690623, 4.004155764587456, 1.9909227231096693], 'label': 'Re', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Re', 'occu': 1}], 'abc': [0.5127494697701019, 0.7091783775161631, 0.133085134545387], 'xyz': [0.881075368961417, 4.147917311176524, 2.6304494679103496], 'label': 'Re', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Re', 'occu': 1}], 'abc': [0.4872505302298983, 0.2908216224838368, 0.1316208654546098], 'xyz': [2.15124199594265, 1.7003656634005828, 2.722759967381563], 'label': 'Re', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Re', 'occu': 1}], 'abc': [0.0637300614121243, 0.3152313185245114, 0.1299423171203712], 'xyz': [-0.6693900633649991, 1.8441272099896515, 3.3622867121824345], 'label': 'Re', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.7263262487611439, 0.343977334590319, 0.0673265192503067], 'xyz': [3.5138940652862347, 2.0108174485827917, 0.5726812074430081], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.7777215598119908, 0.8920346198079523, 0.0766010484917665], 'xyz': [1.9662091024430048, 5.217127801873785, 0.6225125699533831], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.254187649446993, 0.3848542478473906, 0.059009745966029], 'xyz': [0.32259611440619507, 2.2510302225775978, 1.107345845277887], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.2487712443259469, 0.8654713090491375, 0.0835809973227705], 'xyz': [-1.3609046204955872, 5.0629071740566, 1.6804679283723991], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.7512287556740532, 0.1345286909508626, 0.1811250026772334], 'xyz': [4.393221985399653, 0.7853758005205083, 3.6727415069197056], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.7458123505530069, 0.6151457521526095, 0.2056962540339677], 'xyz': [2.709721250497869, 3.597252751999511, 4.245863590014023], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.2222784401880093, 0.1079653801920476, 0.1881039515082327], 'xyz': [1.0661082624610607, 0.6311551727033226, 4.7306696653565945], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.2736737512388562, 0.6560226654096812, 0.1973784807496926], 'xyz': [-0.4815767003821694, 3.837465525994318, 4.780501027866973], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",75.10066666666759
306,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.408494883685356, 0.0, 0.0], [-1.704247441842678, 2.8831553964724432, -0.633946], [0.0, -0.0143313023554647, 30.81903]], 'a': 3.408494883685356, 'b': 3.4086554408082206, 'c': 30.81903333213304, 'alpha': 100.74128250519361, 'beta': 90.0, 'gamma': 119.99844186504905, 'volume': 302.8344337686735}, 'sites': [{'species': [{'element': 'Ti', 'occu': 1}], 'abc': [0.9988170000000025, 0.9976339999999979, 0.1907220000000009], 'xyz': [1.7042474418426903, 2.873600556156544, 5.245420955896028], 'label': 'Ti', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.3851859142954019, 0.7703718285908109, 0.2379541090783589], 'xyz': [-1.199040866595169e-14, 2.2176915026080133, 6.845140687061385], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.612448085704596, 0.2248971714091897, 0.1434888909216384], 'xyz': [1.7042457375952402, 0.6463571107193451, 4.279615771754532], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",89.56933333333339
307,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[0.0, 5.538715117716454, 0.0], [3.1976655745486164, 0.0, 0.0], [0.0, -1.83045450276407, -36.325314]], 'a': 5.538715117716454, 'b': 3.1976655745486164, 'c': 36.371403614450806, 'alpha': 90.0, 'beta': 92.88472892434297, 'gamma': 90.0, 'volume': 643.3561345347841}, 'sites': [{'species': [{'element': 'Mo', 'occu': 1}], 'abc': [0.3180419999999984, 0.5, 0.1160860000000028], 'xyz': [1.5988327872743082, 1.5490538920608925, -4.2168604010041015], 'label': 'Mo', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Mo', 'occu': 1}], 'abc': [0.8180419999999984, 0.0, 0.1160860000000028], 'xyz': [0.0, 4.31841145091912, -4.2168604010041015], 'label': 'Mo', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.4991595260609942, 0.0, 0.1597668188404504], 'xyz': [0.0, 2.472256520207415, -5.803579861160477], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.6369254739390071, 0.5, 0.0724061811595456], 'xyz': [1.5988327872743082, 3.395212531033255, -2.630177266161378], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [-0.0008404739390058, 0.5, 0.1597668188404504], 'xyz': [1.5988327872743082, -0.29710103865081205, -5.803579861160477], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.1369254739390072, 0.0, 0.0724061811595456], 'xyz': [0.0, 0.6258549721750284, -2.630177266161378], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",89.42516666666745
308,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.8711327821070936, 0.0, 0.0], [0.0, 3.8711327821070936, 0.0], [0.0, 0.0, 28.430158]], 'a': 3.8711327821070936, 'b': 3.8711327821070936, 'c': 28.430158, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 426.0449378806052}, 'sites': [{'species': [{'element': 'Ni', 'occu': 1}], 'abc': [0.7429640000000006, 0.7429640000000006, 0.0955000000000013], 'xyz': [2.876112296325417, 2.876112296325417, 2.715080089000037], 'label': 'Ni', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Ni', 'occu': 1}], 'abc': [0.2429640000000006, 0.2429640000000006, 0.0955000000000013], 'xyz': [0.9405459052718702, 0.9405459052718702, 2.715080089000037], 'label': 'Ni', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.7429640000000006, 0.2429640000000006, 0.1421185623167989], 'xyz': [2.876112296325417, 0.9405459052718702, 4.040453181399439], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.2429640000000006, 0.7429640000000006, 0.0488814376832036], 'xyz': [0.9405459052718702, 2.876112296325417, 1.3897069966006321], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",130.8497499999999
309,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.3003987442648683, 0.0, 0.0], [-1.6501993721324342, 2.858229218312373, 0.0], [0.0, 0.0, 29.329075]], 'a': 3.3003987442648683, 'b': 3.3003987989636707, 'c': 29.329075, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999945175664, 'volume': 276.6698494868963}, 'sites': [{'species': [{'element': 'Nb', 'occu': 1}], 'abc': [0.9030500000000004, 0.9704789999999974, 0.2000231169206092], 'xyz': [1.378941249540682, 2.7738514335585664, 5.866492997898316], 'label': 'Nb', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Nb', 'occu': 1}], 'abc': [0.5697159999999997, 0.3038129999999981, 0.1180598830793922], 'xyz': [1.3789379491419345, 0.8683671935031316, 3.462587165326725], 'label': 'Nb', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'C', 'occu': 1}], 'abc': [0.2363830000000036, 0.6371460000000013, 0.159041000000002], 'xyz': [-0.2712597727911199, 1.8211093135308591, 4.664525417075058], 'label': 'C', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.5697159999999997, 0.3038129999999981, 0.2560847833042292], 'xyz': [1.3789379491419345, 0.8683671935031316, 7.510729815888485], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.9030500000000004, 0.9704789999999974, 0.0619982166957652], 'xyz': [1.378941249540682, 2.7738514335585664, 1.8183503473363496], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",51.92439999999987
310,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.7811816828576317, -3.08509790977307, 0.0], [1.7811816828576317, 3.08509790977307, 0.0], [0.0, 0.0, 35.346645]], 'a': 3.5623640044545857, 'b': 3.5623640044545857, 'c': 35.346645, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00001186253064, 'volume': 388.4681037359684}, 'sites': [{'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0572793427257902], 'xyz': [1.7811816828576317, -1.028368026656277, 2.0246325931618387], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Te', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1598086572742137], 'xyz': [1.7811816828576317, -1.028368026656277, 5.648699876598299], 'label': 'Te', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Mo', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.108544000000002], 'xyz': [1.7811816828576317, 1.028368026656277, 3.836666234880071], 'label': 'Mo', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",90.98100000000065
311,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.5052445453113146, 0.0, 0.0], [0.0, 3.5052445453113146, 0.0], [0.0, 0.0, 26.320517]], 'a': 3.5052445453113146, 'b': 3.5052445453113146, 'c': 26.320517, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 323.39333121071166}, 'sites': [{'species': [{'element': 'Cr', 'occu': 1}], 'abc': [0.8951660000000032, 0.8951660000000032, 0.1200680000000034], 'xyz': [3.1377757386481595, 3.1377757386481595, 3.1602518351560893], 'label': 'Cr', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Cr', 'occu': 1}], 'abc': [0.3951660000000032, 0.3951660000000032, 0.1200680000000034], 'xyz': [1.385153465992502, 1.385153465992502, 3.1602518351560893], 'label': 'Cr', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.8951660000000032, 0.3951660000000032, 0.1840575205041059], 'xyz': [3.1377757386481595, 1.385153465992502, 4.844489097406168], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3951660000000032, 0.8951660000000032, 0.0560794794958984], 'xyz': [1.385153465992502, 3.1377757386481595, 1.4760408934229452], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",75.92125000000038
312,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[9.779770335719606, 0.0, 0.0], [0.0, 8.298212820101469, 0.0], [-5.165200981438628, 0.0, 25.0]], 'a': 9.779770335719606, 'b': 8.298212820101469, 'c': 25.528010129633184, 'alpha': 90.0, 'beta': 101.6735162846403, 'gamma': 90.0, 'volume': 2028.865389437912}, 'sites': [{'species': [{'element': 'P', 'occu': 1}], 'abc': [0.974392600903661, 0.8138427514868114, 0.2164759701902894], 'xyz': [8.411193959977535, 6.753440353934512, 5.411899254757236], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.0256073990963387, 0.8138427514868114, 0.3462500298097085], 'xyz': [-1.538016511738954, 6.753440353934512, 8.656250745242712], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.1614309281967361, 0.6089335888875214, 0.3139659591121409], 'xyz': [-0.04293987729822901, 5.053060513896827, 7.849148977803523], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.8385690718032633, 0.6089335888875214, 0.2487600408878567], 'xyz': [6.916117325536808, 5.053060513896827, 6.219001022196418], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.4743926009036616, 0.3138427514868115, 0.2164759701902894], 'xyz': [3.521308792117737, 2.6043339438837787, 5.411899254757236], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.525607399096339, 0.3138427514868115, 0.3462500298097085], 'xyz': [3.3518686561208515, 2.6043339438837787, 8.656250745242712], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.6614309281967367, 0.1089335888875213, 0.3139659591121409], 'xyz': [4.846945290561579, 0.9039541038460922, 7.849148977803523], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.3385690718032635, 0.1089335888875213, 0.2487600408878567], 'xyz': [2.026232157677007, 0.9039541038460922, 6.219001022196418], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.0, 0.4431000182598827, 0.2813629999999989], 'xyz': [-1.453296443740511, 3.676938252111354, 7.034074999999973], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.0, 0.9798660832509319, 0.2813629999999989], 'xyz': [-1.453296443740511, 8.131137294015497, 7.034074999999973], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.1768663193324007, 0.7098406088702574, 0.2385582395260862], 'xyz': [0.49751073026451187, 5.890408440755802, 5.963955988152155], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.8231336806675996, 0.7098406088702574, 0.3241677604739186], 'xyz': [6.375666717974038, 5.890408440755802, 8.104194011847966], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.5, 0.9431000182598829, 0.2813629999999989], 'xyz': [3.436588724119292, 7.826044662162089, 7.034074999999973], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.5, 0.4798660832509314, 0.2813629999999989], 'xyz': [3.436588724119292, 3.982030883964758, 7.034074999999973], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.6768663193324004, 0.2098406088702572, 0.2385582395260862], 'xyz': [5.3873958981243115, 1.7413020307050664, 5.963955988152155], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'S', 'occu': 1}], 'abc': [0.3231336806675994, 0.2098406088702572, 0.3241677604739186], 'xyz': [1.4857815501142342, 1.7413020307050664, 8.104194011847966], 'label': 'S', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",117.8366875000001
313,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.5742550593898241, -2.7266904359713897, 0.0], [1.5742550593898241, 2.7266904359713897, 0.0], [0.0, 0.0, 30.727859]], 'a': 3.148510715502221, 'b': 3.148510715502221, 'c': 30.727859, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00001253889536, 'volume': 263.79905141421705}, 'sites': [{'species': [{'element': 'Pt', 'occu': 1}], 'abc': [0.0, 0.0, 0.1025750000000016], 'xyz': [0.0, 0.0, 3.151910136925049], 'label': 'Pt', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0717216520266855], 'xyz': [1.5742550593898241, -0.9088986297840697, 2.203852810723056], 'label': 'O', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'O', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.1334273479733132], 'xyz': [1.5742550593898241, 0.9088986297840697, 4.099936735267904], 'label': 'O', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",84.50833333333341
314,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[-3.1217895e-09, -6.349984561150545, 0.73685], [5.539560401296569, -3.1749927803635063, 0.368425], [0.0, 0.0, 23.512857]], 'a': 6.392593515104044, 'b': 6.395548887749854, 'c': 23.512857, 'alpha': 86.6975641071973, 'beta': 83.38102037296063, 'gamma': 60.01527980686932, 'volume': 827.0911507059305}, 'sites': [{'species': [{'element': 'Ag', 'occu': 1}], 'abc': [0.2613714929223558, 0.3277090141562552, 0.0747739999999829], 'xyz': [1.8153638771519813, -2.7001786987879806, 2.071478147417954], 'label': 'Ag', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.9486107891026492, 0.9932642505359893, 0.027130852255035], 'xyz': [5.502247307331317, -9.177270689787592, 1.7028510908147743], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'P', 'occu': 1}], 'abc': [0.9085789603613329, 0.9932642505355176, 0.1224151477449743], 'xyz': [5.5022473074536755, -8.923069195324114, 3.9137596520072497], 'label': 'P', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3144487739185391, 0.677777541689374, 0.001390878372152], 'xyz': [3.754589629848948, -4.148683661211729, 0.5141152941275859], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.8582256843924942, 0.6777775416902426, 0.1481571216278243], 'xyz': [3.754589628156203, -7.601658647434244, 4.365691000708477], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.2524930155482551, 0.9542657610867806, 0.1480391714794771], 'xyz': [5.286212821641232, -4.63311365252838, 4.018448710930552], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6436942233645584, 0.9542657610869869, 0.0015068285205331], 'xyz': [5.286212820421127, -7.117235282466005, 0.8613112950414643], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.5819951978960012, 0.3479347476100238, 0.148186443249171], 'xyz': [1.9274055482787376, -4.8003508330027875, 4.041317670414265], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.9205230544935442, 0.3479347476107715, 0.001360556750829], 'xyz': [1.9274055472260665, -6.949997495918946, 0.8384658484146934], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'V', 'occu': 1}], 'abc': [0.5957268080002642, 0.6589983839980555, 0.07477400000002], 'xyz': [3.6505613506543253, -5.875171144930217, 2.4399031474179487], 'label': 'V', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",74.69649999999994
315,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[3.131257752071529, 0.0, 0.0], [-1.5656288760357644, 2.711749070585255, 0.0], [0.0, 0.0, 24.016955]], 'a': 3.131257752071529, 'b': 3.131258021833558, 'c': 24.016955, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999715013712, 'volume': 203.93241522137183}, 'sites': [{'species': [{'element': 'Al', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.0919149802983018], 'xyz': [1.5656304416646254, 0.9039154529454035, 2.2075179456502005], 'label': 'Al', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'N', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.0919100197017041], 'xyz': [-1.5656288609999791e-06, 1.8078336176398515, 2.2073988072249406], 'label': 'N', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",626.81875
316,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.9305373021157097, -3.343788816028604, 0.0], [1.9305373021157097, 3.343788816028604, 0.0], [0.0, 0.0, 30.904745]], 'a': 3.861074710628917, 'b': 3.861074710628917, 'c': 30.904745, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000182311982, 'volume': 398.99935953875274}, 'sites': [{'species': [{'element': 'Sn', 'occu': 1}], 'abc': [0.0, 0.0, 0.1489469999999997], 'xyz': [0.0, 0.0, 4.60316905351499], 'label': 'Sn', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.2007679682320906], 'xyz': [1.9305373021157097, -1.114598501202057, 6.20468286238086], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.0971250317679114], 'xyz': [1.9305373021157097, 1.114598501202057, 3.001624339904201], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",93.47436666666687
317,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[4.268255424531437, 0.0, 0.0], [0.0, 4.413810985208637, 0.0], [0.0, 0.0, 25.789801]], 'a': 4.268255424531437, 'b': 4.413810985208637, 'c': 25.789801, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 485.8610934141407}, 'sites': [{'species': [{'element': 'Sn', 'occu': 1}], 'abc': [0.25, 0.0869998472929731, 0.0584678740276128], 'xyz': [1.0670638561328591, 0.38400088169319857, 1.5078748360652026], 'label': 'Sn', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Sn', 'occu': 1}], 'abc': [0.75, 0.586999847292973, 0.1701061259723819], 'xyz': [3.2011915683985777, 2.590906374297517, 4.3870031377086605], 'label': 'Sn', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.75, 0.5271041527070245, 0.064747927499901], 'xyz': [3.2011915683985777, 2.3265380995673555, 1.6698361653848746], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.25, 0.0271041527070244, 0.1638260725001008], 'xyz': [1.0670638561328591, 0.11963260696303672, 4.2250418083891725], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",152.65027500000005
318,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': None, 'lattice': {'matrix': [[1.6751625792165794, -2.9014665033849516, 0.0], [1.6751625792165794, 2.9014665033849516, 0.0], [0.0, 0.0, 30.000427]], 'a': 3.350324989769267, 'b': 3.350324989769267, 'c': 30.000427, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.9999966693639, 'volume': 291.6298374848578}, 'sites': [{'species': [{'element': 'V', 'occu': 1}], 'abc': [0.0, 0.0, 0.1555630000000008], 'xyz': [0.0, 0.0, 4.6669564254010245], 'label': 'V', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.6666669999999968, 0.3333330000000032, 0.1030919435032836], 'xyz': [1.6751625792165794, -0.9671574354393009, 3.0928023253583836], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}, {'species': [{'element': 'Se', 'occu': 1}], 'abc': [0.3333330000000032, 0.6666669999999968, 0.2080340564967179], 'xyz': [1.6751625792165794, 0.9671574354393009, 6.241110525443661], 'label': 'Se', 'properties': {'velocities': [0.0, 0.0, 0.0]}}], '@version': '2019.7.30'}",83.77800000000013
